,fruit,path,label
3121,Guava,dataset/Guava/Guava total/1GuavaуАВ3021 resized.png,3
3122,Guava,dataset/Guava/guava total final/Guava0957.png,3
3123,Banana,dataset/Banana/Banana02772.png,1
3124,Banana,dataset/Banana/Banana01203.png,1
3125,Banana,dataset/Banana/Banana02822.png,1
3126,Apple,dataset/Apple/Total Number of Apples/Apple 02385.png,0
3127,Apple,dataset/Apple/Apple F/Apple F84.png,0
3128,Pomegranate,dataset/Pomegranate/Pomegranet00589.png,12
3129,Guava,dataset/Guava/Guava total/GuavaуАВ119 resized.jpg,3
3130,Mango,dataset/Mango/Mango002685.png,5
3131,Guava,dataset/Guava/guava total final/Guava03070.png,3
3132,Banana,dataset/Banana/Banana02592.png,1
3133,Pomegranate,dataset/Pomegranate/Pomegranet00901.png,12
3134,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002763.png,4
3135,Guava,dataset/Guava/guava total final/Guava02318.png,3
3136,Pitaya,dataset/Pitaya/Pitaya001641.png,10
3137,Pitaya,dataset/Pitaya/Pitaya001968.png,10
3138,muskmelon,dataset/muskmelon/Muskmelon 001996.png,14
3139,Guava,dataset/Guava/Guava total/GuavaуАВ237 resized.png,3
3140,Mango,dataset/Mango/Mango00650.png,5
3141,Guava,dataset/Guava/Guava total/1GuavaуАВ3080 resized.png,3
3142,Banana,dataset/Banana/Banana01108.png,1
3143,Guava,dataset/Guava/guava total final/Guava02664.png,3
3144,Orange,dataset/Orange/Orange00225.png,6
3145,Apple,dataset/Apple/Apple F/Apple F713.png,0
3146,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002673.png,4
3147,Guava,dataset/Guava/Guava total/GuavaуАВ380 resized.jpg,3
3148,Banana,dataset/Banana/Banana0859.png,1
3149,Mango,dataset/Mango/Mango0081.png,5
3150,Tomatoes,dataset/Tomatoes/Tamotoes001626.png,13
3151,Guava,dataset/Guava/guava A/scene08161.png,3
3152,Guava,dataset/Guava/guava B/Guava958.png,3
3153,Pear,dataset/Pear/pear_0_8703.png,8
3154,Guava,dataset/Guava/guava total final/Guava0291.png,3
3155,Guava,dataset/Guava/guava total final/Guava03413.png,3
3156,Mango,dataset/Mango/Mango00965.png,5
3157,Persimmon,dataset/Persimmon/Persimmon905.png,9
3158,Pear,dataset/Pear/pear_0_3850.png,8
3159,Apple,dataset/Apple/Apple A/Apple 498.png,0
3160,Carambola,dataset/Carambola/Carambola 00381.png,2
3161,Pear,dataset/Pear/pear_0_8097.png,8
3162,Mango,dataset/Mango/Mango00322.png,5
3163,Mango,dataset/Mango/Mango003803.png,5
3164,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001721.png,4
3165,Apple,dataset/Apple/Total Number of Apples/Apple 03211.png,0
3166,Tomatoes,dataset/Tomatoes/Tamotoes00537.png,13
3167,Guava,dataset/Guava/Guava total/GuavaуАВ2051.png,3
3168,Guava,dataset/Guava/guava B/Guava1092.png,3
3169,Guava,dataset/Guava/guava B/Guava443.png,3
3170,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00563.png,4
3171,Pear,dataset/Pear/pear_0_5427.png,8
3172,Apple,dataset/Apple/Apple F/Apple F320.png,0
3173,Guava,dataset/Guava/Guava total/GuavaуАВ797 resized.jpg,3
3174,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003119.png,4
3175,Orange,dataset/Orange/Orange00336.png,6
3176,Pitaya,dataset/Pitaya/Pitaya002215.png,10
3177,Plum,dataset/Plum/PlumуАВ2071.png,11
3178,Guava,dataset/Guava/Guava total/1GuavaуАВ2587 resized resized.png,3
3179,Apple,dataset/Apple/Apple D/Apple dee09601.png,0
3180,Peach,dataset/Peach/Peach001556.png,7
3181,Guava,dataset/Guava/guava B/Guava65.png,3
3182,Guava,dataset/Guava/Guava total/1GuavaуАВ2476.png,3
3183,Apple,dataset/Apple/Apple D/Apple dee04761.png,0
3184,Pitaya,dataset/Pitaya/Pitaya001284.png,10
3185,Pomegranate,dataset/Pomegranate/Pomegranet001462.png,12
3186,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00136.png,4
3187,Guava,dataset/Guava/guava total final/Guava0316.png,3
3188,Apple,dataset/Apple/Total Number of Apples/Apple 0677.png,0
3189,Tomatoes,dataset/Tomatoes/Tamotoes00369.png,13
3190,Plum,dataset/Plum/PlumуАВ1194.png,11
3191,Apple,dataset/Apple/Apple E/Apple E28.png,0
3192,Plum,dataset/Plum/PlumуАВ1415.png,11
3193,Pear,dataset/Pear/pear_0_410.png,8
3194,Orange,dataset/Orange/Orange002727.png,6
3195,Orange,dataset/Orange/Orange001096.png,6
3196,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003360.png,4
3197,Mango,dataset/Mango/Mango002090.png,5
3198,Tomatoes,dataset/Tomatoes/Tamotoes001678.png,13
3199,muskmelon,dataset/muskmelon/Muskmelon 00221.png,14
3200,Apple,dataset/Apple/Total Number of Apples/Apple 0141.png,0
3201,Banana,dataset/Banana/Banana01724.png,1
3202,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002333.png,4
3203,Guava,dataset/Guava/Guava total/GuavaуАВ2042 resized.png,3
3204,Guava,dataset/Guava/guava A/ene10411.png,3
3205,Apple,dataset/Apple/Apple A/Apple 269.png,0
3206,Pear,dataset/Pear/Pear 228.png,8
3207,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001717.png,4
3208,Apple,dataset/Apple/Apple A/Apple 44.png,0
3209,Guava,dataset/Guava/Guava total/1GuavaуАВ3099.png,3
3210,Pitaya,dataset/Pitaya/Pitaya001077.png,10
3211,Pear,dataset/Pear/pear_0_4814.png,8
3212,Orange,dataset/Orange/Orange002461.png,6
3213,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00281.png,4
3214,Guava,dataset/Guava/Guava total/1GuavaуАВ2986 resized.jpg,3
3215,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002164.png,4
3216,muskmelon,dataset/muskmelon/Muskmelon 00109.png,14
3217,Guava,dataset/Guava/guava total final/Guava01608.png,3
3218,Carambola,dataset/Carambola/Carambola 001521.png,2
3219,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002187.png,4
3220,Pear,dataset/Pear/Pear 2006.png,8
3221,Guava,dataset/Guava/guava B/Guava774.png,3
3222,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00651.png,4
3223,Apple,dataset/Apple/Apple B/scene06351.png,0
3224,Orange,dataset/Orange/Orange00617.png,6
3225,Pear,dataset/Pear/Pear 496.png,8
3226,Banana,dataset/Banana/Banana0234.png,1
3227,Plum,dataset/Plum/PlumуАВ793.png,11
3228,Pitaya,dataset/Pitaya/Pitaya00665.png,10
3229,Guava,dataset/Guava/Guava total/GuavaуАВ226 resized.jpg,3
3230,Banana,dataset/Banana/Banana0869.png,1
3231,Banana,dataset/Banana/Banana02363.png,1
3232,Pitaya,dataset/Pitaya/Pitaya002361.png,10
3233,Guava,dataset/Guava/Guava total/1GuavaуАВ2655 resized.jpg,3
3234,Apple,dataset/Apple/Total Number of Apples/Apple 02764.png,0
3235,Kiwi,dataset/Kiwi/kiwi A/Kiwi A001751.png,4
3236,Guava,dataset/Guava/Guava total/1GuavaуАВ2754 resized.png,3
3237,Orange,dataset/Orange/Orange00233.png,6
3238,Peach,dataset/Peach/Peach00641.png,7
3239,Mango,dataset/Mango/Mango003146.png,5
3240,Peach,dataset/Peach/Peach002269.png,7
3241,Banana,dataset/Banana/Banana02000.png,1
3242,Apple,dataset/Apple/Apple E/Apple E0369.png,0
3243,Plum,dataset/Plum/PlumуАВ1262.png,11
3244,Pitaya,dataset/Pitaya/Pitaya001905.png,10
3245,Guava,dataset/Guava/Guava total/GuavaуАВ1083.png,3
3246,Apple,dataset/Apple/Apple A/Apple 281.png,0
3247,Guava,dataset/Guava/guava A/scene02981.png,3
3248,Plum,dataset/Plum/PlumуАВ1647.png,11
3249,Guava,dataset/Guava/Guava total/GuavaуАВ1218 resized resized.png,3
3250,Apple,dataset/Apple/Apple D/Apple dee14201.png,0
3251,Guava,dataset/Guava/Guava total/GuavaуАВ1462 resized.jpg,3
3252,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00536.png,4
3253,Orange,dataset/Orange/Orange002384.png,6
3254,Pomegranate,dataset/Pomegranate/Pomegranet00707.png,12
3255,Guava,dataset/Guava/Guava total/1GuavaуАВ2506 resized.png,3
3256,Carambola,dataset/Carambola/Carambola 00996.png,2
3257,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002347.png,4
3258,Orange,dataset/Orange/Orange002422.png,6
3259,Apple,dataset/Apple/Apple C/ne01521.png,0
3260,Guava,dataset/Guava/guava total final/Guava0495.png,3
3261,Apple,dataset/Apple/Apple F/Apple F888.png,0
3262,Apple,dataset/Apple/Apple F/Apple F135.png,0
3263,Guava,dataset/Guava/guava total final/Guava02227.png,3
3264,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002938.png,4
3265,Pomegranate,dataset/Pomegranate/Pomegranet001243.png,12
3266,Guava,dataset/Guava/guava total final/Guava03038.png,3
3267,Guava,dataset/Guava/Guava total/1GuavaуАВ3090.png,3
3268,Orange,dataset/Orange/Orange001498.png,6
3269,Guava,dataset/Guava/Guava total/GuavaуАВ1447 resized.jpg,3
3270,Guava,dataset/Guava/Guava total/GuavaуАВ2084 resized.png,3
3271,Guava,dataset/Guava/guava B/Guava1187.png,3
3272,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00519.png,4
3273,Mango,dataset/Mango/Mango002045.png,5
3274,Apple,dataset/Apple/Total Number of Apples/Apple 01747.png,0
3275,Guava,dataset/Guava/Guava total/GuavaуАВ2401 resized.jpg,3
3276,Pitaya,dataset/Pitaya/Pitaya001504.png,10
3277,muskmelon,dataset/muskmelon/Muskmelon 00759.png,14
3278,Guava,dataset/Guava/Guava total/GuavaуАВ617 resized.png,3
3279,Plum,dataset/Plum/PlumуАВ619.png,11
3280,Apple,dataset/Apple/Total Number of Apples/Apple 02101.png,0
3281,Guava,dataset/Guava/guava A/ene15661.png,3
3282,Guava,dataset/Guava/guava total final/Guava0945.png,3
3283,Mango,dataset/Mango/Mango004131.png,5
3284,Persimmon,dataset/Persimmon/Persimmon2067.png,9
3285,Guava,dataset/Guava/Guava total/GuavaуАВ1317.png,3
3286,Guava,dataset/Guava/guava B/Guava881.png,3
3287,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001008.png,4
3288,Orange,dataset/Orange/Orange001064.png,6
3289,Apple,dataset/Apple/Apple A/Apple 287.png,0
3290,Tomatoes,dataset/Tomatoes/Tamotoes00333.png,13
3291,Apple,dataset/Apple/Total Number of Apples/Apple 0407.png,0
3292,Apple,dataset/Apple/Apple D/applee13270.png,0
3293,Guava,dataset/Guava/Guava total/GuavaуАВ1537.png,3
3294,Guava,dataset/Guava/guava total final/Guava03101.png,3
3295,Carambola,dataset/Carambola/Carambola 001190.png,2
3296,Tomatoes,dataset/Tomatoes/Tamotoes00450.png,13
3297,Persimmon,dataset/Persimmon/Persimmon2018.png,9
3298,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00735.png,4
3299,Plum,dataset/Plum/PlumуАВ2134.png,11
3300,Apple,dataset/Apple/Apple F/Apple F745.png,0
3301,Mango,dataset/Mango/Mango001407.png,5
3302,Carambola,dataset/Carambola/Carambola 001141.png,2
3303,Mango,dataset/Mango/Mango002808.png,5
3304,Guava,dataset/Guava/guava total final/Guava03460.png,3
3305,Guava,dataset/Guava/Guava total/1GuavaуАВ2897 resized resized.png,3
3306,Peach,dataset/Peach/Peach001491.png,7
3307,Guava,dataset/Guava/guava total final/Guava03767.png,3
3308,Apple,dataset/Apple/Apple F/Apple F112.png,0
3309,Apple,dataset/Apple/Apple D/applee0120.png,0
3310,Guava,dataset/Guava/guava total final/Guava03103.png,3
3311,Guava,dataset/Guava/Guava total/GuavaуАВ244 resized.png,3
3312,Guava,dataset/Guava/guava total final/Guava0696.png,3
3313,Pear,dataset/Pear/Pear 705.png,8
3314,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi0032.png,4
3315,Apple,dataset/Apple/Apple D/Apple De07601.png,0
3316,Pitaya,dataset/Pitaya/Pitaya001616.png,10
3317,Pitaya,dataset/Pitaya/Pitaya002101.png,10
3318,Apple,dataset/Apple/Apple E/Apple Ee05041.png,0
3319,Guava,dataset/Guava/guava B/Guava331.png,3
3320,Pomegranate,dataset/Pomegranate/Pomegranet002036.png,12
3321,Peach,dataset/Peach/Peach00280.png,7
3322,Guava,dataset/Guava/Guava total/GuavaуАВ1252.png,3
3323,Guava,dataset/Guava/Guava total/GuavaуАВ1234 resized resized.png,3
3324,muskmelon,dataset/muskmelon/Muskmelon 001045.png,14
3325,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00438.png,4
3326,Apple,dataset/Apple/Apple F/Apple F415.png,0
3327,Plum,dataset/Plum/PlumуАВ2094.png,11
3328,Banana,dataset/Banana/Banana02619.png,1
3329,Apple,dataset/Apple/Total Number of Apples/Apple_0_8738.png,0
3330,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B001054.png,4
3331,Peach,dataset/Peach/Peach001520.png,7
3332,Plum,dataset/Plum/PlumуАВ1246.png,11
3333,Apple,dataset/Apple/Apple B/scene06801.png,0
3334,Pomegranate,dataset/Pomegranate/Pomegranet00268.png,12
3335,Plum,dataset/Plum/PlumуАВ1725.png,11
3336,Persimmon,dataset/Persimmon/Persimmon32.png,9
3337,Guava,dataset/Guava/guava total final/Guava0502.png,3
3338,Peach,dataset/Peach/Peach00216.png,7
3339,Apple,dataset/Apple/Apple C/Apple Ce06901.png,0
3340,Plum,dataset/Plum/PlumуАВ95.png,11
3341,Peach,dataset/Peach/Peach001828.png,7
3342,Guava,dataset/Guava/guava total final/Guava02676.png,3
3343,Peach,dataset/Peach/Peach001236.png,7
3344,Guava,dataset/Guava/guava total final/Guava02813.png,3
3345,Apple,dataset/Apple/Apple D/Apple dee08921.png,0
3346,Orange,dataset/Orange/Orange00872.png,6
3347,Mango,dataset/Mango/Mango001835.png,5
3348,Tomatoes,dataset/Tomatoes/Tamotoes001746.png,13
3349,Guava,dataset/Guava/Guava total/GuavaуАВ291 resized resized.png,3
3350,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi001080.png,4
3351,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi0037.png,4
3352,Orange,dataset/Orange/Orange001154.png,6
3353,Orange,dataset/Orange/Orange002851.png,6
3354,Mango,dataset/Mango/Mango002984.png,5
3355,Guava,dataset/Guava/Guava total/1GuavaуАВ2599 resized.png,3
3356,Pear,dataset/Pear/Pear 1484.png,8
3357,Guava,dataset/Guava/Guava total/GuavaуАВ1516.png,3
3358,Guava,dataset/Guava/Guava total/1GuavaуАВ3037.png,3
3359,Banana,dataset/Banana/Banana0812.png,1
3360,Apple,dataset/Apple/Apple D/applee05115.png,0
3361,Carambola,dataset/Carambola/Carambola 001701.png,2
3362,Apple,dataset/Apple/Total Number of Apples/Apple 02993.png,0
3363,Guava,dataset/Guava/Guava total/GuavaуАВ1646.png,3
3364,Apple,dataset/Apple/Total Number of Apples/Apple 02092.png,0
3365,Guava,dataset/Guava/Guava total/GuavaуАВ2372 resized resized.png,3
3366,Guava,dataset/Guava/guava total final/Guava01501.png,3
3367,Guava,dataset/Guava/guava B/Guava1252.png,3
3368,Guava,dataset/Guava/Guava total/GuavaуАВ1343 resized resized.png,3
3369,Persimmon,dataset/Persimmon/Persimmon249.png,9
3370,Guava,dataset/Guava/Guava total/GuavaуАВ1846 resized.jpg,3
3371,Apple,dataset/Apple/Apple B/Red Applee51.png,0
3372,Guava,dataset/Guava/Guava total/GuavaуАВ2470.png,3
3373,Apple,dataset/Apple/Apple C/scene11041.png,0
3374,Guava,dataset/Guava/Guava total/GuavaуАВ230 resized.png,3
3375,Apple,dataset/Apple/Apple B/scene00326.png,0
3376,Apple,dataset/Apple/Apple C/pple Co applee02701.png,0
3377,Tomatoes,dataset/Tomatoes/Tamotoes00783.png,13
3378,Apple,dataset/Apple/Total Number of Apples/Apple 03847.png,0
3379,Apple,dataset/Apple/Apple E/Apple E09179.png,0
3380,Peach,dataset/Peach/Peach002139.png,7
3381,Guava,dataset/Guava/Guava total/GuavaуАВ19.png,3
3382,Guava,dataset/Guava/Guava total/GuavaуАВ2201.png,3
3383,Guava,dataset/Guava/Guava total/GuavaуАВ2432 resized.jpg,3
3384,Pear,dataset/Pear/Pear 334.png,8
3385,Guava,dataset/Guava/guava total final/Guava02940.png,3
3386,Persimmon,dataset/Persimmon/Persimmon1962.png,9
3387,Apple,dataset/Apple/Total Number of Apples/Apple 02811.png,0
3388,Banana,dataset/Banana/Banana02784.png,1
3389,Pitaya,dataset/Pitaya/Pitaya001974.png,10
3390,Guava,dataset/Guava/Guava total/GuavaуАВ2355.png,3
3391,Guava,dataset/Guava/guava total final/Guava01393.png,3
3392,Mango,dataset/Mango/Mango001941.png,5
3393,Guava,dataset/Guava/Guava total/1GuavaуАВ2720.png,3
3394,Guava,dataset/Guava/Guava total/GuavaуАВ686.png,3
3395,Guava,dataset/Guava/guava total final/Guava02485.png,3
3396,Apple,dataset/Apple/Total Number of Apples/Apple 0588.png,0
3397,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi002948.png,4
3398,Guava,dataset/Guava/guava total final/Guava02154.png,3
3399,Tomatoes,dataset/Tomatoes/Tamotoes001590.png,13
3400,Plum,dataset/Plum/PlumуАВ2291.png,11
3401,Persimmon,dataset/Persimmon/Persimmon1795.png,9
3402,Mango,dataset/Mango/Mango00179.png,5
3403,Apple,dataset/Apple/Total Number of Apples/Apple 0484.png,0
3404,Guava,dataset/Guava/Guava total/GuavaуАВ1076.png,3
3405,Plum,dataset/Plum/PlumуАВ395.png,11
3406,Apple,dataset/Apple/Apple D/applee10215.png,0
3407,Apple,dataset/Apple/Apple F/Apple F _0_4631.png,0
3408,Apple,dataset/Apple/Apple D/Apple De11001.png,0
3409,Plum,dataset/Plum/PlumуАВ993.png,11
3410,Guava,dataset/Guava/guava A/ene10231.png,3
3411,Apple,dataset/Apple/Apple B/504red applee01541504.png,0
3412,Guava,dataset/Guava/Guava total/GuavaуАВ925.png,3
3413,Guava,dataset/Guava/Guava total/GuavaуАВ694 resized.png,3
3414,Apple,dataset/Apple/Apple C/Apple Co applee13101.png,0
3415,Apple,dataset/Apple/Apple D/scene00426.png,0
3416,Carambola,dataset/Carambola/Carambola 00465.png,2
3417,Apple,dataset/Apple/Apple D/Apple De15201.png,0
3418,Apple,dataset/Apple/Total Number of Apples/Apple 02110.png,0
3419,muskmelon,dataset/muskmelon/Muskmelon 00359.png,14
3420,Apple,dataset/Apple/Total Number of Apples/Apple 0867.png,0
3421,Guava,dataset/Guava/Guava total/GuavaуАВ1729 resized resized.png,3
3422,Guava,dataset/Guava/Guava total/GuavaуАВ2072.png,3
3423,Guava,dataset/Guava/guava B/Guava673.png,3
3424,Carambola,dataset/Carambola/Carambola 00658.png,2
3425,muskmelon,dataset/muskmelon/Muskmelon 00246.png,14
3426,Mango,dataset/Mango/Mango004042.png,5
3427,Tomatoes,dataset/Tomatoes/Tamotoes001931.png,13
3428,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00950.png,4
3429,Orange,dataset/Orange/Orange002958.png,6
3430,Guava,dataset/Guava/Guava total/1GuavaуАВ2843 resized resized.png,3
3431,Apple,dataset/Apple/Apple D/applee07141.png,0
3432,Apple,dataset/Apple/Apple E/Apple E05107.png,0
3433,Pear,dataset/Pear/pear_0_7639.png,8
3434,Guava,dataset/Guava/guava total final/Guava02284.png,3
3435,Tomatoes,dataset/Tomatoes/Tamotoes001096.png,13
3436,Pitaya,dataset/Pitaya/Pitaya002093.png,10
3437,Kiwi,dataset/Kiwi/kiwi A/Kiwi A00201.png,4
3438,Apple,dataset/Apple/Apple B/scene03551.png,0
3439,Apple,dataset/Apple/Total Number of Apples/Apple 02922.png,0
3440,Guava,dataset/Guava/guava total final/Guava03443.png,3
3441,Pear,dataset/Pear/Pear 1773.png,8
3442,muskmelon,dataset/muskmelon/Muskmelon 001458.png,14
3443,Guava,dataset/Guava/Guava total/GuavaуАВ1198 resized resized.png,3
3444,Apple,dataset/Apple/Apple D/applee09191.png,0
3445,Persimmon,dataset/Persimmon/Persimmon1719.png,9
3446,Guava,dataset/Guava/Guava total/GuavaуАВ25 resized resized.png,3
3447,Guava,dataset/Guava/Guava total/1GuavaуАВ2556 resized resized.png,3
3448,Pomegranate,dataset/Pomegranate/Pomegranet0053.png,12
3449,Guava,dataset/Guava/guava A/scene05301.png,3
3450,Apple,dataset/Apple/Total Number of Apples/Apple 02315.png,0
3451,Pear,dataset/Pear/pear_0_8471.png,8
3452,Apple,dataset/Apple/Apple B/scene05601.png,0
3453,Guava,dataset/Guava/Guava total/GuavaуАВ2424 resized.jpg,3
3454,Persimmon,dataset/Persimmon/Persimmon614.png,9
3455,Apple,dataset/Apple/Apple D/Apple dee15161.png,0
3456,Guava,dataset/Guava/Guava total/GuavaуАВ1852 resized.jpg,3
3457,Persimmon,dataset/Persimmon/Persimmon346.png,9
3458,Orange,dataset/Orange/Orange001157.png,6
3459,Plum,dataset/Plum/PlumуАВ315.png,11
3460,Guava,dataset/Guava/Guava total/GuavaуАВ2229 resized resized.png,3
3461,Apple,dataset/Apple/Apple E/Apple E166.png,0
3462,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003908.png,4
3463,Pear,dataset/Pear/Pear 747.png,8
3464,Apple,dataset/Apple/Apple F/Apple F173.png,0
3465,Persimmon,dataset/Persimmon/Persimmon1764.png,9
3466,Persimmon,dataset/Persimmon/Persimmon1311.png,9
3467,Guava,dataset/Guava/Guava total/1GuavaуАВ2974.png,3
3468,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi00360.png,4
3469,Orange,dataset/Orange/Orange00349.png,6
3470,muskmelon,dataset/muskmelon/Muskmelon 00732.png,14
3471,Guava,dataset/Guava/guava total final/Guava02317.png,3
3472,Banana,dataset/Banana/Banana02566.png,1
3473,Apple,dataset/Apple/Total Number of Apples/Apple 0830.png,0
3474,Orange,dataset/Orange/Orange00908.png,6
3475,Guava,dataset/Guava/Guava total/GuavaуАВ1117.png,3
3476,Guava,dataset/Guava/guava B/Guava807.png,3
3477,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003439.png,4
3478,Orange,dataset/Orange/Orange00761.png,6
3479,Mango,dataset/Mango/Mango002746.png,5
3480,Pomegranate,dataset/Pomegranate/Pomegranet0044.png,12
3481,Kiwi,dataset/Kiwi/Kiwi C/Kiwi C00478.png,4
3482,Carambola,dataset/Carambola/Carambola 00206.png,2
3483,Guava,dataset/Guava/Guava total/GuavaуАВ965 resized.jpg,3
3484,Guava,dataset/Guava/Guava total/1GuavaуАВ2722 resized resized.png,3
3485,Guava,dataset/Guava/guava total final/Guava01997.png,3
3486,Guava,dataset/Guava/Guava total/GuavaуАВ142 resized resized.png,3
3487,Guava,dataset/Guava/Guava total/GuavaуАВ480 resized resized.png,3
3488,Apple,dataset/Apple/Total Number of Apples/Apple 03424.png,0
3489,Tomatoes,dataset/Tomatoes/Tamotoes001063.png,13
3490,Apple,dataset/Apple/Total Number of Apples/Apple 02738.png,0
3491,Pitaya,dataset/Pitaya/Pitaya001327.png,10
3492,Apple,dataset/Apple/Apple B/287red applee04101287.png,0
3493,Carambola,dataset/Carambola/Carambola 001175.png,2
3494,Guava,dataset/Guava/Guava total/1GuavaуАВ3092 resized.jpg,3
3495,Guava,dataset/Guava/guava total final/Guava03501.png,3
3496,Kiwi,dataset/Kiwi/Total Number of Kiwi fruit/Kiwi003430.png,4
3497,muskmelon,dataset/muskmelon/Muskmelon 001267.png,14
3498,Guava,dataset/Guava/Guava total/GuavaуАВ860.png,3
3499,muskmelon,dataset/muskmelon/Muskmelon 00449.png,14
3500,Tomatoes,dataset/Tomatoes/Tamotoes001984.png,13
3501,Mango,dataset/Mango/Mango002435.png,5
3502,Guava,dataset/Guava/Guava total/GuavaуАВ1027 resized.png,3
3503,Mango,dataset/Mango/Mango003909.png,5
3504,Plum,dataset/Plum/PlumуАВ1149.png,11
3505,Kiwi,dataset/Kiwi/Kiwi B/Kiwi B00171.png,4
3506,Banana,dataset/Banana/Banana01691.png,1
3507,Apple,dataset/Apple/Total Number of Apples/Apple 04364.jpeg,0
3508,Peach,dataset/Peach/Peach00960.png,7
3509,Apple,dataset/Apple/Total Number of Apples/Apple 01449.png,0
3510,Guava,dataset/Guava/Guava total/1GuavaуАВ2723 resized.png,3
3511,muskmelon,dataset/muskmelon/Muskmelon 001440.png,14
3512,Banana,dataset/Banana/Banana01622.png,1
3513,Plum,dataset/Plum/PlumуАВ404.png,11
3514,Pomegranate,dataset/Pomegranate/Pomegranet001983.png,12
3515,Banana,dataset/Banana/Banana02685.png,1
3516,Apple,dataset/Apple/Apple F/Apple F _0_4525.png,0
